DataValue,LocalDateTime,UTCOffset,DateTimeUTC,SiteCode,VariableCode,MethodCode,SourceCode,QualityControlLevelCode
712.443,2017-12-11 12:00,-3,2017-12-11 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.424,2017-12-12 12:00,-3,2017-12-12 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.421,2017-12-13 12:00,-3,2017-12-13 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.424,2017-12-14 12:00,-3,2017-12-14 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.427,2017-12-15 12:00,-3,2017-12-15 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.421,2017-12-16 12:00,-3,2017-12-16 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.418,2017-12-17 12:00,-3,2017-12-17 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.41,2017-12-18 12:00,-3,2017-12-18 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.407,2017-12-19 12:00,-3,2017-12-19 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.416,2017-12-20 12:00,-3,2017-12-20 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.411,2017-12-21 12:00,-3,2017-12-21 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.405,2017-12-22 12:00,-3,2017-12-22 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.405,2017-12-23 12:00,-3,2017-12-23 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.407,2017-12-24 12:00,-3,2017-12-24 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.401,2017-12-25 12:00,-3,2017-12-25 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.392,2017-12-26 12:00,-3,2017-12-26 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.398,2017-12-27 12:00,-3,2017-12-27 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.403,2017-12-28 12:00,-3,2017-12-28 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.409,2017-12-29 12:00,-3,2017-12-29 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.412,2017-12-30 12:00,-3,2017-12-30 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.408,2017-12-31 12:00,-3,2017-12-31 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.409,2018-01-01 12:00,-3,2018-01-01 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.419,2018-01-02 12:00,-3,2018-01-02 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.419,2018-01-03 12:00,-3,2018-01-03 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.414,2018-01-04 12:00,-3,2018-01-04 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.417,2018-01-05 12:00,-3,2018-01-05 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.415,2018-01-06 12:00,-3,2018-01-06 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.423,2018-01-07 12:00,-3,2018-01-07 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.418,2018-01-08 12:00,-3,2018-01-08 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.418,2018-01-09 12:00,-3,2018-01-09 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.429,2018-01-10 12:00,-3,2018-01-10 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.438,2018-01-11 12:00,-3,2018-01-11 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.451,2018-01-12 12:00,-3,2018-01-12 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.463,2018-01-13 12:00,-3,2018-01-13 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.465,2018-01-14 12:00,-3,2018-01-14 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.475,2018-01-15 12:00,-3,2018-01-15 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.486,2018-01-16 12:00,-3,2018-01-16 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.495,2018-01-17 12:00,-3,2018-01-17 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.506,2018-01-18 12:00,-3,2018-01-18 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.518,2018-01-19 12:00,-3,2018-01-19 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.537,2018-01-20 12:00,-3,2018-01-20 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.563,2018-01-21 12:00,-3,2018-01-21 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.594,2018-01-22 12:00,-3,2018-01-22 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.625,2018-01-23 12:00,-3,2018-01-23 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.665,2018-01-24 12:00,-3,2018-01-24 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.716,2018-01-25 12:00,-3,2018-01-25 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.774,2018-01-26 12:00,-3,2018-01-26 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.849,2018-01-27 12:00,-3,2018-01-27 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
712.928,2018-01-28 12:00,-3,2018-01-28 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
713.011,2018-01-29 12:00,-3,2018-01-29 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
713.089,2018-01-30 12:00,-3,2018-01-30 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
713.156,2018-01-31 12:00,-3,2018-01-31 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
713.231,2018-02-01 12:00,-3,2018-02-01 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
713.3,2018-02-02 12:00,-3,2018-02-02 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
713.356,2018-02-03 12:00,-3,2018-02-03 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
713.402,2018-02-04 12:00,-3,2018-02-04 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
713.455,2018-02-05 12:00,-3,2018-02-05 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
713.501,2018-02-06 12:00,-3,2018-02-06 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
713.539,2018-02-07 12:00,-3,2018-02-07 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
713.581,2018-02-08 12:00,-3,2018-02-08 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
713.619,2018-02-09 12:00,-3,2018-02-09 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
713.652,2018-02-10 12:00,-3,2018-02-10 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
713.689,2018-02-11 12:00,-3,2018-02-11 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
713.728,2018-02-12 12:00,-3,2018-02-12 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
713.747,2018-02-13 12:00,-3,2018-02-13 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
713.776,2018-02-14 12:00,-3,2018-02-14 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
713.81,2018-02-15 12:00,-3,2018-02-15 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
713.839,2018-02-16 12:00,-3,2018-02-16 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
713.882,2018-02-17 12:00,-3,2018-02-17 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
713.912,2018-02-18 12:00,-3,2018-02-18 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
713.94,2018-02-19 12:00,-3,2018-02-19 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
713.967,2018-02-20 12:00,-3,2018-02-20 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
713.99,2018-02-21 12:00,-3,2018-02-21 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.009,2018-02-22 12:00,-3,2018-02-22 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.021,2018-02-23 12:00,-3,2018-02-23 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.036,2018-02-24 12:00,-3,2018-02-24 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.058,2018-02-25 12:00,-3,2018-02-25 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.081,2018-02-26 12:00,-3,2018-02-26 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.1,2018-02-27 12:00,-3,2018-02-27 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.122,2018-02-28 12:00,-3,2018-02-28 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.135,2018-03-01 12:00,-3,2018-03-01 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.15,2018-03-02 12:00,-3,2018-03-02 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.18,2018-03-03 12:00,-3,2018-03-03 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.202,2018-03-04 12:00,-3,2018-03-04 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.215,2018-03-05 12:00,-3,2018-03-05 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.22,2018-03-06 12:00,-3,2018-03-06 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.235,2018-03-07 12:00,-3,2018-03-07 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.25,2018-03-08 12:00,-3,2018-03-08 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.255,2018-03-09 12:00,-3,2018-03-09 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.272,2018-03-10 12:00,-3,2018-03-10 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.286,2018-03-11 12:00,-3,2018-03-11 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.3,2018-03-12 12:00,-3,2018-03-12 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.296,2018-03-13 12:00,-3,2018-03-13 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.304,2018-03-14 12:00,-3,2018-03-14 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.318,2018-03-15 12:00,-3,2018-03-15 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.328,2018-03-16 12:00,-3,2018-03-16 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.341,2018-03-17 12:00,-3,2018-03-17 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.36,2018-03-18 12:00,-3,2018-03-18 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.366,2018-03-19 12:00,-3,2018-03-19 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.372,2018-03-20 12:00,-3,2018-03-20 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.389,2018-03-21 12:00,-3,2018-03-21 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.398,2018-03-22 12:00,-3,2018-03-22 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.406,2018-03-23 12:00,-3,2018-03-23 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.416,2018-03-24 12:00,-3,2018-03-24 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.429,2018-03-25 12:00,-3,2018-03-25 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.437,2018-03-26 12:00,-3,2018-03-26 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.452,2018-03-27 12:00,-3,2018-03-27 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.471,2018-03-28 12:00,-3,2018-03-28 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.49,2018-03-29 12:00,-3,2018-03-29 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.511,2018-03-30 12:00,-3,2018-03-30 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.53,2018-03-31 12:00,-3,2018-03-31 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.55,2018-04-01 12:00,-3,2018-04-01 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.573,2018-04-02 12:00,-3,2018-04-02 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.595,2018-04-03 12:00,-3,2018-04-03 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.618,2018-04-04 12:00,-3,2018-04-04 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.636,2018-04-05 12:00,-3,2018-04-05 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.669,2018-04-06 12:00,-3,2018-04-06 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.701,2018-04-07 12:00,-3,2018-04-07 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.742,2018-04-08 12:00,-3,2018-04-08 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.785,2018-04-09 12:00,-3,2018-04-09 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.823,2018-04-10 12:00,-3,2018-04-10 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.863,2018-04-11 12:00,-3,2018-04-11 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.895,2018-04-12 12:00,-3,2018-04-12 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.928,2018-04-13 12:00,-3,2018-04-13 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.953,2018-04-14 12:00,-3,2018-04-14 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.981,2018-04-15 12:00,-3,2018-04-15 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.011,2018-04-16 12:00,-3,2018-04-16 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.033,2018-04-17 12:00,-3,2018-04-17 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.054,2018-04-18 12:00,-3,2018-04-18 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.075,2018-04-19 12:00,-3,2018-04-19 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.09,2018-04-20 12:00,-3,2018-04-20 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.103,2018-04-21 12:00,-3,2018-04-21 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.114,2018-04-22 12:00,-3,2018-04-22 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.122,2018-04-23 12:00,-3,2018-04-23 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.129,2018-04-24 12:00,-3,2018-04-24 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.139,2018-04-25 12:00,-3,2018-04-25 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.153,2018-04-26 12:00,-3,2018-04-26 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.159,2018-04-27 12:00,-3,2018-04-27 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.162,2018-04-28 12:00,-3,2018-04-28 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.169,2018-04-29 12:00,-3,2018-04-29 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.177,2018-04-30 12:00,-3,2018-04-30 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.176,2018-05-01 12:00,-3,2018-05-01 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.181,2018-05-02 12:00,-3,2018-05-02 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.186,2018-05-03 12:00,-3,2018-05-03 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.185,2018-05-04 12:00,-3,2018-05-04 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.176,2018-05-05 12:00,-3,2018-05-05 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.174,2018-05-06 12:00,-3,2018-05-06 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.177,2018-05-07 12:00,-3,2018-05-07 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.18,2018-05-08 12:00,-3,2018-05-08 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.176,2018-05-09 12:00,-3,2018-05-09 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.178,2018-05-10 12:00,-3,2018-05-10 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.174,2018-05-11 12:00,-3,2018-05-11 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.175,2018-05-12 12:00,-3,2018-05-12 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.164,2018-05-13 12:00,-3,2018-05-13 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.159,2018-05-14 12:00,-3,2018-05-14 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.161,2018-05-15 12:00,-3,2018-05-15 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.158,2018-05-16 12:00,-3,2018-05-16 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.157,2018-05-17 12:00,-3,2018-05-17 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.163,2018-05-18 12:00,-3,2018-05-18 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.169,2018-05-19 12:00,-3,2018-05-19 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.133,2018-05-20 12:00,-3,2018-05-20 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.107,2018-05-21 12:00,-3,2018-05-21 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.082,2018-05-22 12:00,-3,2018-05-22 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.063,2018-05-23 12:00,-3,2018-05-23 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.057,2018-05-24 12:00,-3,2018-05-24 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.056,2018-05-25 12:00,-3,2018-05-25 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.052,2018-05-26 12:00,-3,2018-05-26 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.04,2018-05-27 12:00,-3,2018-05-27 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.033,2018-05-28 12:00,-3,2018-05-28 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.032,2018-05-29 12:00,-3,2018-05-29 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.032,2018-05-30 12:00,-3,2018-05-30 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.036,2018-05-31 12:00,-3,2018-05-31 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.031,2018-06-01 12:00,-3,2018-06-01 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.015,2018-06-02 12:00,-3,2018-06-02 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.994,2018-06-03 12:00,-3,2018-06-03 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.99,2018-06-04 12:00,-3,2018-06-04 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.007,2018-06-05 12:00,-3,2018-06-05 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
715.002,2018-06-06 12:00,-3,2018-06-06 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.981,2018-06-07 12:00,-3,2018-06-07 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.962,2018-06-08 12:00,-3,2018-06-08 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.955,2018-06-09 12:00,-3,2018-06-09 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.96,2018-06-10 12:00,-3,2018-06-10 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.956,2018-06-11 12:00,-3,2018-06-11 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.947,2018-06-12 12:00,-3,2018-06-12 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.932,2018-06-13 12:00,-3,2018-06-13 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.926,2018-06-14 12:00,-3,2018-06-14 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.937,2018-06-15 12:00,-3,2018-06-15 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.939,2018-06-16 12:00,-3,2018-06-16 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.93,2018-06-17 12:00,-3,2018-06-17 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.926,2018-06-18 12:00,-3,2018-06-18 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.919,2018-06-19 12:00,-3,2018-06-19 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.9,2018-06-20 12:00,-3,2018-06-20 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.886,2018-06-21 12:00,-3,2018-06-21 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.871,2018-06-22 12:00,-3,2018-06-22 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.866,2018-06-23 12:00,-3,2018-06-23 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.855,2018-06-24 12:00,-3,2018-06-24 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.844,2018-06-25 12:00,-3,2018-06-25 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.83,2018-06-26 12:00,-3,2018-06-26 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.809,2018-06-27 12:00,-3,2018-06-27 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.797,2018-06-28 12:00,-3,2018-06-28 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.791,2018-06-29 12:00,-3,2018-06-29 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.783,2018-06-30 12:00,-3,2018-06-30 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.771,2018-07-01 12:00,-3,2018-07-01 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.757,2018-07-02 12:00,-3,2018-07-02 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.743,2018-07-03 12:00,-3,2018-07-03 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.733,2018-07-04 12:00,-3,2018-07-04 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.722,2018-07-05 12:00,-3,2018-07-05 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.711,2018-07-06 12:00,-3,2018-07-06 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.706,2018-07-07 12:00,-3,2018-07-07 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.692,2018-07-08 12:00,-3,2018-07-08 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.679,2018-07-09 12:00,-3,2018-07-09 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.66,2018-07-10 12:00,-3,2018-07-10 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.647,2018-07-11 12:00,-3,2018-07-11 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.638,2018-07-12 12:00,-3,2018-07-12 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.629,2018-07-13 12:00,-3,2018-07-13 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.622,2018-07-14 12:00,-3,2018-07-14 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.608,2018-07-15 12:00,-3,2018-07-15 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.588,2018-07-16 12:00,-3,2018-07-16 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.576,2018-07-17 12:00,-3,2018-07-17 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.567,2018-07-18 12:00,-3,2018-07-18 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.564,2018-07-19 12:00,-3,2018-07-19 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.553,2018-07-20 12:00,-3,2018-07-20 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.537,2018-07-21 12:00,-3,2018-07-21 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.525,2018-07-22 12:00,-3,2018-07-22 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.515,2018-07-23 12:00,-3,2018-07-23 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.499,2018-07-24 12:00,-3,2018-07-24 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.497,2018-07-25 12:00,-3,2018-07-25 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.492,2018-07-26 12:00,-3,2018-07-26 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.489,2018-07-27 12:00,-3,2018-07-27 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.481,2018-07-28 12:00,-3,2018-07-28 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.475,2018-07-29 12:00,-3,2018-07-29 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.467,2018-07-30 12:00,-3,2018-07-30 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.45,2018-07-31 12:00,-3,2018-07-31 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.442,2018-08-01 12:00,-3,2018-08-01 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.436,2018-08-02 12:00,-3,2018-08-02 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.44,2018-08-03 12:00,-3,2018-08-03 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.434,2018-08-04 12:00,-3,2018-08-04 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.427,2018-08-05 12:00,-3,2018-08-05 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.41,2018-08-06 12:00,-3,2018-08-06 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.406,2018-08-07 12:00,-3,2018-08-07 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.393,2018-08-08 12:00,-3,2018-08-08 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.401,2018-08-09 12:00,-3,2018-08-09 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.381,2018-08-10 12:00,-3,2018-08-10 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
714.363,2018-08-11 12:00,-3,2018-08-11 09:00,W19,GWL,GWL-DD-MN-AUT,LHC,CC
